,windows_run_0,window_mean
1469,565.0,565.0
1470,565.0,565.0
1471,565.0,565.0
1472,565.0,565.0
1473,565.0,565.0
1474,565.0,565.0
1475,565.0,565.0
1476,565.0,565.0
1477,565.0,565.0
1478,565.0,565.0
1479,565.0,565.0
1480,565.0,565.0
1481,565.0,565.0
1482,565.0,565.0
1483,565.0,565.0
1484,565.0,565.0
1485,565.0,565.0
1486,565.0,565.0
1487,565.0,565.0
1488,565.0,565.0
1489,565.0,565.0
1490,565.0,565.0
1491,565.0,565.0
1492,565.0,565.0
1493,565.0,565.0
1494,565.0,565.0
1495,565.0,565.0
1496,565.0,565.0
1497,565.0,565.0
1498,565.0,565.0
1499,565.0,565.0
